3.756,662
3.181,424
2.49,448
4.087,787
0.484,316
3.496,724
4.213,868
3.646,703
4.431,849
4.71,285
5.046,750
4.435,148
3.788,716
3.603,929
4.304,216
3.044,615
0.806,275
3.614,559
1.708,868
1.47,851
3.572,964
4.699,332
3.218,314
3.869,797
2.876,697
3.248,212
4.113,266
3.714,650
2.906,755
3.784,751
3.891,682
0.87,833
4.546,241
1.097,326
1.46,304
1.517,570
4.28,200
4.901,204
2.988,169
1.148,675
5.195,768
3.154,811
1.597,567
4.962,649
0.609,178
0.92,816
4.504,132
4.475,602
3.734,138
3.593,284
2.253,438
4.349,730
0.684,784
2.834,761
2.82,799
4.97,290
3.59,625
3.097,248
3.128,798
1.7,335
0.991,148
0.949,247
1.355,727
2.89,821
2.346,369
1.144,911
0.792,618
0.425,739
1.067,755
0.491,689
1.896,846
5.235,730
4.761,603
4.144,851
4.423,284
5.245,730
1.142,730
3.782,946
4.204,922
0.801,796
4.822,680
3.759,536
0.972,705
1.016,890
1.917,745
4.559,884
2.054,379
4.706,291
3.585,587
4.07,760
0.957,311
1.563,804
1.302,563
1.177,682
0.526,704
2.302,428
2.923,834
2.658,410
1.461,725
4.929,669
3.806,227
1.029,295
3.485,630
4.708,290
1.258,271
0.853,249
1.831,698
4.034,334
1.748,399
3.398,906
0.884,555
4.086,288
4.402,766
0.594,785
3.537,837
4.541,285
5.252,735
1.556,173
4.772,869
1.905,776
1.218,591
1.362,685
1.549,851
0.738,814
1.377,778
4.948,310
2.025,777
2.084,372
4.268,778
0.377,302
4.055,664
3.391,215
4.164,346
3.108,705
3.227,152
4.95,640
4.042,797
3.805,180
1.5,736
0.884,712
1.176,558
5.268,736
0.823,170
2.21,397
2.734,405
4.85,748
4.603,823
2.802,224
3.477,418
0.851,597
3.166,793
4.782,196
3.937,267
0.578,199
3.169,256
4.066,793
2.946,859
0.652,709
4.806,161
4.207,908
0.586,652
1.803,226
1.398,848
1.476,787
0.494,723
1.075,190
4.384,712
0.441,680
0.448,709
1.611,151
1.165,577
4.473,629
3.816,129
1.618,700
4.065,561
3.575,884
2.654,439
3.679,965
3.577,122
0.834,304
5.005,828
3.556,334
4.484,644
4.207,739
4.727,889
0.331,795
0.544,790
3.222,673
1.245,258
0.426,207
3.459,236
2.163,422
3.211,436
3.649,961
3.433,589
2.752,395
4.691,630
3.786,978
1.233,746
1.83,686
1.718,651
3.942,219
0.696,701
3.112,242
3.383,589
0.854,810
0.788,636
1.745,713
0.843,267
2.534,402
4.809,201
1.095,753
0.847,798
0.777,935
4.993,185
0.845,726
3.058,855
0.228,827
1.198,310
2.9,263
1.366,771
4.628,660
0.745,810
3.14,294
3.712,703
1.196,549
0.399,187
4.194,652
0.767,642
0.505,794
4.274,288
4.022,834
4.889,905
4.767,147
4.486,915
0.47,794
0.915,931
4.817,725
0.257,222
3.763,823
2.533,410
3.22,626
0.763,787
2.257,377
2.777,846
3.343,695
4.326,873
4.388,849
1.228,934
0.924,600
4.667,853
3.584,407
1.14,328
0.862,140
4.077,652
0.868,144
0.689,620
0.308,717
0.619,274
5.04,194
1.628,591
2.651,415
1.949,726
5.084,259
3.147,781
5.215,760
0.639,140
2.058,739
5.337,242
1.059,145
1.389,297
2.317,422
4.427,676
5.231,747
3.086,262
3.315,886
3,256
0.726,224
1.03,575
4.093,679
3.838,560
3.617,903
3.984,960
4.023,351
0.341,654
5.06,790
4.848,725
3.051,234
2.961,181
3.77,826
0.812,707
1.615,153
4.924,727
0.706,759
4.816,691
4.755,574
4.065,205
4.711,922
3.99,706
4.079,809
4.387,672
1.381,928
2.01,412
4.939,190
0.787,880
1.372,259
5.218,261
4.844,795
3.585,831
0.544,884
3.827,195
4.032,565
0.671,639
3.263,701
3.471,812
2.993,391
0.421,687
3.166,151
1.326,878
3.297,634
2.627,413
2.76,790
2.961,243
1.984,414
4.156,216
1.396,933
3.602,787
4.168,704
1.444,934
3.601,173
4.237,184
2.135,428
1.157,558
0.217,264
3.908,866
4.186,830
5.116,250
0.443,229
3.173,406
1.799,695
1.965,808
4.859,822
4,293
4.567,666
4.489,636
0.455,170
3.517,250
4.071,293
4.249,683
2.97,646
3.873,818
1.328,264
4.412,625
1.524,750
3.59,584
4.695,307
0.557,658
4.695,240
0.955,734
3.555,624
1.065,216
1.881,722
0.544,590
1.253,939
5.144,199
3.181,764
1.726,749
3.407,922
4.089,164
2.974,654
3.732,584
5.104,267
3.071,895
3.678,259
3.179,386
4.732,862
3.11,800
0.302,788
3.33,257
4.843,872
0.791,261
4.218,818
1.502,885
0.804,571
1.562,899
4.119,772
0.555,612
3.539,873
4.105,718
4.523,670
5.123,226
4.489,757
4.45,267
4.308,716
2.26,374
3.609,553
4.914,843
0.867,314
0.32,777
4.479,206
3.238,288
2.88,215
3.793,626
2.883,807
3.742,117
1.564,630
4.116,269
0.281,780
1.655,928
0.215,704
1.45,184
1.282,258
1.237,606
3.752,901
3.718,257
3.084,729
1.303,652
5.123,722
0.824,673
3.698,976
4.804,223
5.039,798
2.811,837
3.525,939
0.518,905
4.196,702
2.587,426
3.337,616
4.931,825
1.209,934
4.888,158
3.229,648
3.737,161
0.731,214
1.152,256
3.068,866
3.005,256
1.097,604
3.767,147
5.052,743
1.469,290
4.498,215
3.329,304
4.381,203
3.743,730
3.672,663
4.038,201
3.979,551
1.119,808
4.113,679
3.03,668
4.179,739
0.973,599
3.129,277
0.708,690
3.547,838
0.811,913
2.753,757
3.849,561
1.338,792
5.325,740
1.658,731
3.464,851
4.608,746
1.299,955
1.421,214
4.932,300
3.263,851
1.964,777
3.312,878
4.152,811
3.336,710
3.425,848
1.243,727
3.407,745
5.021,790
4.241,158
3.18,274
3.725,577
4.84,216
3.469,249
3.366,922
2.691,440
3.622,654
1.603,289
0.921,623
5.013,824
1.702,267
1.034,660
3.011,259
1.199,779
0.205,690
1.47,662
0.924,283
1.12,609
1.865,833
4.918,607
3.302,623
4.906,856
0.724,701
3.734,538
4.273,671
3.514,178
4.984,165
3.154,699
4.882,689
4.323,937
0.887,757
0.948,275
2.878,415
0.779,874
4.349,805
4.229,277
4.75,642
0.314,637
1.401,323
0.492,150
0.811,324
4.645,667
4.109,133
4.602,671
1.24,770
0.852,346
1.247,792
4.26,665
4.04,722
1.857,830
1.302,560
0.407,813
3.538,932
4.759,175
3.963,200
5.195,698
4.812,287
1.634,203
4.97,264
4.946,295
4.925,617
1.238,182
2.993,243
4.85,760
1.723,137
4.197,960
4.899,321
1.994,791
1.326,819
5.143,219
0.87,713
3.434,234
0.874,601
2.912,846
3.814,945
1.216,872
3.985,593
0.329,232
4.021,784
3.847,137
4.509,703
5.098,726
1.178,344
3.181,796
5.124,232
1.366,740
0.917,901
0.319,253
3.466,663
0.211,673
3.802,120
4.617,621
3.404,203
3.672,159
0.366,788
1.21,932
1.189,548
1.498,158
0.481,609
1.476,663
0.709,744
0.671,321
2.751,845
0.472,235
3.688,897
3.412,210
4.638,742
3.425,262
3.346,738
3.936,791
3.35,720
1.906,733
4.223,847
2.903,192
1.453,558
3.509,601
3.704,828
1.074,880
2.246,403
2.878,871
1.144,216
0.303,812
2.681,378
1.037,919
3.024,247
3.992,574
1.402,150
4.99,669
1.057,843
3.104,621
1.761,723
2.865,192
4.076,176
4.528,280
3.103,253
3.785,602
2.43,461
3.923,165
4.782,268
1.033,859
0.724,697
2.925,661
4.005,605
3.386,929
3.754,610
2.402,402
0.488,235
1.163,614
3.407,921
0.616,138
3.749,555
3.25,217
4.847,576
0.98,624
0.489,201
0.297,874
4.372,795
1.375,717
4.734,650
0.561,699
4.149,203
0.501,245
1.418,128
3.308,326
0.552,163
2.838,803
4.036,925
0.763,238
1.985,247
1.799,239
4.807,279
1.628,793
3.714,144
1.221,253
4.426,824
3.56,169
4.498,894
4.256,145
3.932,893
1.119,153
4.906,210
3.744,326
2.832,846
3.325,403
3.573,679
1.418,797
5.021,210
2.855,683
0.677,154
4.388,557
4.666,148
0.416,189
1.123,595
1.106,546
1.646,324
3.426,259
2.646,378
3.321,673
1.113,807
0.59,654
4.547,832
0.609,221
0.25,670
4.579,341
4.286,261
4.299,790
1.848,256
1.457,235
3.24,683
4.144,691
1.471,667
3.327,798
2.453,449
4.824,685
0.285,697
1.989,799
1.021,308
3.324,239
3.374,916
0.249,274
1.736,876
1.833,192
1.364,903
2.002,396
1.036,269
0.627,310
3.786,908
1.966,770
3.974,705
3.211,681
1.665,748
2.97,751
3.569,221
3.623,809
3.322,754
4.099,570
3.584,861
4.968,856
3.653,256
3.811,135
3.662,713
4.409,625
1.091,953
0.87,343
2.945,670
1.531,879
0.608,713
0.965,773
4.762,617
2.752,656
0.913,869
3.699,946
3.729,682
4.391,329
5.057,658
4.558,568
4.098,738
0.809,672
5.183,725
4.11,805
0.633,876
4.754,896
4.557,622
4.651,211
3.577,197
2.78,777
3.885,664
0.475,604
1.54,300
4.763,861
1.588,629
2.032,734
3.69,339
4.691,753
3.181,702
0.612,710
4.998,292
3.093,406
4.7,887
3.471,662
5.259,230
1.105,146
3.206,289
3.022,644
4.121,744
4.983,894
1.172,686
4.381,700
1.89,807
2.939,247
0.328,708
1.451,799
2.978,696
3.956,348
4.249,937
3.465,329
3.526,650
0.924,735
3.686,188
0.523,194
4.767,278
4.269,237
0.991,758
1.124,683
2.814,817
3.426,308
2.794,397
3.841,861
3.396,666
2.375,363
2.382,419
4.538,332
0.703,130
0.823,910
4.246,757
4.745,271
4.425,156
1.892,766
4.363,814
3.155,784
2.866,706
4.003,741
4.157,841
3.995,841
0.977,853
2.004,439
3.629,869
4.401,766
4.427,703
0.42,215
3.841,811
1.059,289
0.22,193
3.871,174
3.163,867
3.826,815
1.398,644
3.239,892
1.776,669
4.211,691
3.364,294
2.39,399
4.875,910
3.606,136
4.093,867
4.684,147
1.402,711
3.717,618
4.809,291
5.204,731
5.278,221
4.28,667
1.298,589
4.935,213
0.755,707
4.762,188
0.907,724
4.479,835
5.15,772
0.896,113
4.449,251
4.404,633
3.474,834
3.556,650
2.975,190
0.295,795
3.926,723
,313
2.125,406
0.323,260
3.499,211
4.741,852
0.569,175
3.963,279
3.192,252
1.585,838
3.114,420
3.454,165
1.18,306
3.688,835
1.601,169
4.119,905
3.227,823
4.496,824
3.65,560
2.62,447
3.054,268
4.605,618
1.421,160
1.174,705
4.656,197
1.875,425
3.278,225
3.631,929
4.279,616
0.309,687
0.425,750
3.408,910
4.564,705
2.745,747
1.569,671
1.482,756
4.443,281
2.357,460
1.88,251
4.691,829
4.98,245
3.823,937
3.27,774
1.89,739
0.992,977
4.079,147
0.524,202
4.3,582
1.118,125
2.655,393
1.189,723
1.452,306
5.129,797
3.677,542
3.372,717
4.839,736
1.815,766
3.295,760
2.874,762
0.54,262
4.044,156
3.689,336
4.426,610
1.131,648
0.333,850
1.844,190
4.307,253
1.066,818
1.682,616
0.551,655
1.699,204
3.911,268
1.519,775
1.54,163
4.351,303
0.979,336
1.078,542
2.99,882
1.352,193
3.987,687
2.843,777
1.318,942
1.6,904
4.746,331
0.991,700
1.259,219
4.205,566
4.259,333
3.861,162
3.71,662
2.942,275
3.416,592
3.047,660
2.844,283
1.038,808
3.402,189
3.829,185
4.875,273
3.22,199
0.382,675
4.162,660
0.688,565
3.92,118
3.592,847
4.147,954
5.159,220
3.723,948
4.224,634
4.569,928
0.444,762
4.505,899
5.023,306
0.631,259
3.77,286
0.839,697
0.522,319
1.435,309
1.167,552
0.841,954
4.773,712
0.664,749
4.427,695
1.353,880
1.66,881
0.308,739
1.57,723
0.651,699
0.585,694
2.404,372
1.077,662
1.867,198
2.885,222
4.638,274
3.831,761
1.7,748
2.377,423
1.613,573
3.402,421
3.499,636
1.626,180
3.996,255
3.577,324
1.347,234
1.593,222
1.134,837
0.984,794
3.877,867
1.21,835
3.424,788
3.126,649
1.755,840
3.196,230
0.592,150
3.601,122
3.714,936
1.787,904
0.387,803
0.754,700
1.412,733
5.105,221
1.739,865
4.153,255
1.224,681
3.979,207
0.937,221
2.06,407
0.455,622
5.089,813
1.127,188
3.756,300
1.264,753
3.901,704
1.337,596
1.189,572
0.433,856
4.551,650
4.22,727
1.654,293
3.967,231
3.663,937
4.342,630
3.017,384
3.971,871
1.58,678
2.238,365
1.037,612
3.136,707
0.737,690
3.746,652
4.203,927
3.552,403
2.055,227
1.985,375
2.062,769
0.463,735
2.82,772
2.919,650
4.236,132
3.219,686
4.301,141
1.354,260
4.389,142
4.739,318
3.377,835
3.589,621
0.442,220
4.927,729
1.885,265
4.264,337
3.955,660
2.841,280
1.186,128
3.786,912
4.636,320
3.769,840
3.306,311
3.77,693
1.345,292
1.961,224
1.638,715
1.147,829
3.729,874
0.851,136
4.207,739
1.185,233
3.599,237
0.784,551
1.701,782
4.242,882
2.917,415
2.692,391
0.876,540
1.172,649
4.056,159
0.222,195
0.277,180
3.042,689
0.867,626
1.744,202
1.825,303
3.523,657
3.503,566
1.084,811
0.435,184
3.087,274
1.583,295
1.871,217
1.699,216
3.409,228
1.043,860
4.131,311
4.249,756
1.326,889
1.45,289
1.683,266
2.744,823
3.873,648
4.726,653
1.601,180
1.999,399
3.059,637
3.664,405
4.914,596
4.123,264
0.758,863
1.882,380
0.655,224
3.547,286
1.75,413
0.962,196
1.763,430
3.867,534
0.906,254
4.095,858
4.093,752
0.214,797
1.678,620
0.727,190
3.974,823
1.075,940
4.847,599
3.677,855
4.076,594
3.971,315
1.035,604
0.231,820
1.974,254
3.027,641
3.175,892
2.866,856
1.157,269
4.373,628
1.787,423
3.647,947
4.72,719
4.416,764
3.221,591
0.863,803
0.798,931
3.194,908
0.605,922
5.147,833
1.792,281
1.243,739
4.53,950
3.904,146
1.413,263
4.277,916
0.854,305
3.213,829
4.743,300
0.702,235
4.06,712
3.259,925
4.552,270
5.064,256
4.624,879
3.155,248
3.066,189
0.635,933
4.258,557
4.017,944
0.808,249
3.864,195
3.587,679
5.023,798
0.403,293
0.305,216
1.148,188
3.986,559
0.428,896
4.609,225
1.737,686
3.935,875
1.261,291
0.914,164
4.708,302
0.66,844
0.815,280
4.301,623
3.201,656
4.368,940
4.85,183
1.827,761
3.656,177
4.305,217
3.517,410
3.563,203
1.677,217
0.251,819
4.444,762
4.859,678
3.096,608
4.431,630
0.385,301
4.584,901
0.887,668
1.087,966
0.507,638
0.344,195
2.057,767
1.069,300
4.729,607
3.821,283
4.097,555
0.659,138
0.883,778
3.364,223
0.703,886
3.106,259
3.232,253
4.632,796
0.474,606
0.598,167
4.531,806
4.394,748
3.715,257
1.103,723
3.615,187
2.532,430
3.606,626
4.623,816
1.54,729
3.939,735
3.609,612
1.203,190
4.827,893
0.529,728
5.04,185
3.439,900
3.997,841
1.502,173
2.269,456
1.638,249
3.153,643
3.019,406
0.468,766
0.268,194
1.81,158
1.303,593
4.366,747
0.848,672
0.866,928
5.132,742
0.887,193
3.724,963
4.095,168
1.867,267
1.427,630
3.921,216
3.313,651
0.949,833
4.2,622
1.673,631
3.414,767
2.639,431
1.662,573
3.221,298
3.041,679
2.501,383
0.916,944
1.071,285
1.292,804
4.027,923
1.609,236
3.93,287
3.654,298
0.506,173
1.749,161
3.841,233
0.74,765
3.1,658
2.743,397
1.15,652
4.08,614
3.831,228
5.035,793
3.218,671
3.233,226
4.928,237
3.053,871
3.066,819
3.005,252
1.771,858
4.163,960
4.839,938
4.069,183
1.014,149
4.263,225
1.656,194
1.592,829
3.914,179
1.668,706
0.87,719
4.662,841
3.744,192
1.175,907
1.676,731
3.584,736
0.565,718
4.164,905
3.142,313
1.3,735
4.158,811
1.546,665
2.981,723
0.778,604
1.59,586
3.719,930
2.654,423
3.629,217
5.111,779
2.63,389
0.439,611
3.096,209
1.816,406
1.068,262
4.445,232
4.48,229
3.516,751
4.002,284
0.797,260
3.045,633
4.824,181
1.643,666
1.829,274
4.832,625
1.555,914
3.429,150
4.21,291
1.713,243
0.411,820
1.229,201
4.062,230
0.771,576
1.079,692
3.285,239
2.919,177
1.468,617
5.04,770
1.824,803
1.138,797
4.082,334
1.594,158
1.289,206
0.65,868
0.344,882
2.697,455
1.638,272
1.899,782
4.453,622
1.782,771
3.827,733
3.671,620
1.912,220
1.113,716
4.505,876
4.905,777
3.865,694
0.671,914
3.515,561
3.786,238
0.827,163
4.908,874
3.905,128
2.484,406
3.043,623
3.678,262
1.025,219
5.082,199
0.352,211
4.807,895
1.263,665
1.005,222
4.412,672
3.182,609
1.782,250
4.596,936
2.045,393
2.833,226
5.183,196
3.263,904
4.22,308
4.927,264
1.063,877
0.527,758
0.911,185
1.783,223
2.652,429
1.168,335
1.521,278
3.603,268
3.232,715
2.779,202
3.387,320
0.36,282
3.372,277
4.659,924
3.451,259
4.357,306
0.444,717
4.124,953
0.866,957
1.539,261
1.337,194
3.611,153
4.891,177
4.624,233
4.81,750
4.92,235
2.52,402
1.093,828
3.077,156
3.925,736
1.009,207
3.744,327
4.669,589
1.074,658
1.919,388
3.004,441
0.595,720
0.859,169
3.446,228
4.758,570
0.95,888
3.676,825
0.241,648
0.876,732
2.03,225
0.589,896
3.231,726
0.494,310
4.078,713
1.884,857
4.508,950
0.708,790
0.646,639
3.247,242
1.698,930
2.846,828
3.898,772
3.598,597
3.999,773
1.445,942
3.893,773
3.426,175
3.985,596
0.643,902
1.215,914
4.235,754
4.26,551
3.92,895
0.656,244
2.941,740
4.006,345
0.819,245
3.194,820
3.309,402
4.517,188
4.399,831
3.851,970
4.115,667
3.135,298
1.757,190
4.466,872
2.928,869
3.968,958
2.998,307
4.411,877
4.273,778
1.142,855
4.596,217
3.618,937
5.028,227
1.311,278
0.514,150
4.408,943
0.235,741
5.102,720
1.269,233
4.165,259
0.585,872
0.874,939
2.918,826
1.233,850
4.656,591
0.54,150
0.756,946
4.089,856
3.804,732
0.945,875
3.717,295
3.858,821
1.39,235
1.422,729
4.549,129
3.807,163
4.852,246
2.951,820
4.872,892
3.229,324
0.676,189
0.264,790
1.627,637
0.647,890
4.865,314
0.636,844
4.673,858
3.335,328
3.022,423
3.969,203
1.563,337
3.713,784
3.607,350
1.479,896
3.894,579
3.076,821
3.576,402
3.118,308
3.975,948
3.472,838
3.827,664
2.853,367
3.858,975
4.226,892
4.809,588
1.585,774
1.765,798
4.173,318
1.025,948
3.071,215
1.083,327
4.778,738
3.636,757
5.086,654
3.648,809
1.634,836
2.817,209
2.326,436
4.474,283
2.027,237
4.186,160
2.894,741
2.91,723
0.975,787
4.87,723
1.058,890
4.263,820
3.878,954
1.29,652
3.311,602
4.779,616
3.914,664
1.555,269
0.774,749
3.2,242
2.327,456
3.895,861
0.648,200
4.627,724
0.887,200
2.338,420
1.256,747
3.903,115
4.723,214
3.871,738
0.313,780
1.02,138
4.541,145
5.149,698
0.953,943
4.671,905
3.042,774
1.707,246
1.33,158
0.673,578
2.842,769
0.868,148
4.555,286
3.086,666
4.174,566
3.995,970
4.297,270
4.366,754
4.031,324
4.679,143
3.976,590
3.997,693
4.67,140
1.12,837
0.681,762
4.755,631
3.296,669
1.315,680
2.807,739
0.566,209
0.666,304
3.678,661
2.371,400
0.472,183
3.321,675
0.755,729
0.501,236
0.478,725
1.56,844
5.368,753
1.107,734
0.923,295
1.336,209
1.988,232
3.49,178
4.716,732
3.315,277
1.353,768
1.86,740
1.116,804
2.064,244
4.481,899
4.271,840
3.039,685
3.292,852
4.887,834
1.122,597
0.991,715
3.932,579
4.573,674
5.215,739
1.537,914
1.447,135
0.333,773
3.252,840
0.761,572
2.579,361
3.023,826
2.774,202
0.418,817
1.149,164
0.609,194
4.649,314
1.011,935
1.412,688
1.498,141
1.728,251
4.976,191
1.79,227
0.752,648
3.472,885
0.907,635
3.09,168
4.617,903
2.984,717
3.781,746
1.563,810
0.461,616
4.756,776
0.278,655
5.11,804
4.643,772
1.853,823
5.043,238
3.511,652
3.371,178
1.483,199
4.402,697
4.597,772
3.57,341
1.344,760
0.487,832
0.494,285
3.342,895
4.969,205
3.884,692
4.371,343
3.319,412
0.8,166
0.963,722
1.167,253
0.638,751
2.861,751
1.437,288
3.463,884
4.036,557
3.189,694
4.153,844
1.115,948
2.812,257
2.263,415
1.171,653
1.491,715
1.653,797
3.346,231
1.367,622
1.205,203
2.795,261
3.413,143
1.334,873
1.103,864
3.273,800
2.887,849
2.898,765
0.779,153
5.016,668
1.563,176
0.871,865
3.919,192
4.786,698
0.649,680
4.379,594
3.073,268
4.752,768
1.354,160
2.938,851
2.173,420
3.991,256
1.313,637
4.78,247
0.396,737
0.872,183
0.409,695
0.71,801
1.877,386
0.955,138
4.085,273
1.892,712
4.659,680
0.475,703
0.906,855
2.909,706
4.004,561
3.099,415
1.884,199
4.225,669
5.16,717
5.052,709
3.918,205
4.752,868
1.091,952
1.129,867
0.819,558
1.021,285
1.655,229
4.225,343
4.324,898
1.714,714
0.354,744
1.576,681
0.562,184
1.36,913
3.78,563
3.644,534
3.978,846
3.578,728
3.862,945
3.258,431
3.607,206
3.907,886
3.403,918
3.891,346
4.658,703
3.741,737
4.675,335
0.47,790
3.039,175
1.212,296
1.092,337
1.893,221
4.732,569
4.649,177
1.66,761
0.845,892
4.165,721
3.816,125
1,651
3.244,212
1.441,568
1.388,275
3.154,183
2.988,885
1.23,555
2.827,189
4.687,661
3.364,248
3.668,356
1.059,881
1.5,712
1.821,671
2.752,729
2.523,461
4.081,177
1.12,918
2.951,827
2.987,646
3.177,303
3.554,710
0.238,247
4.752,252
4.938,752
4.968,641
0.535,765
3.167,271
3.581,797
1.701,156
0.946,354
3.928,322
2.871,282
0.329,259
1.17,289
1.196,174
1.749,288
4.66,722
4.023,248
0.682,314
1.101,576
4.073,737
3.935,771
4.166,672
1.432,638
4.723,773
3.742,697
2.81,440
3.87,351
3.817,533
3.726,730
4.96,778
1.288,724
0.476,223
1.3,254
0.472,208
4.05,754
1.01,972
3.536,892
4.313,792
4.179,720
3.928,162
1.487,738
1.952,397
3.431,818
3.545,876
4.798,312
3.872,334
1.538,250
2.28,426
4.462,740
3.231,325
0.855,798
1.243,656
4.654,133
3.939,197
0.919,173
4.688,313
1.435,233
3.639,871
5.275,755
2.96,791
3.877,313
1.485,184
3.627,169
3.994,137
4.211,851
3.964,689
4.045,663
0.852,918
1.215,879
4.104,549
3.264,167
4.088,911
4.568,312
1.77,163
4.492,674
3.902,657
1.385,214
3.87,853
0.369,175
3.596,860
3.842,617
5.123,771
1.685,142
5.154,779
4.287,934
4.604,156
3.918,216
3.406,574
3.705,976
3.951,348
1.677,214
3.121,828
0.828,335
1.089,865
4.935,201
4.089,201
3.881,227
3.406,566
0.583,665
3.081,231
2.869,192
4.076,284
1.008,966
4.722,756
0.761,225
4.743,225
0.658,670
4.311,163
3.769,766
1.676,407
4.418,574
1.536,831
0.831,897
3.409,213
2.883,813
3.501,771
0.258,240
1.55,920
3.775,145
3.45,717
4.303,664
1.115,775
4.001,291
3.315,238
0.476,177
4.235,704
3.087,737
3.471,607
4.009,801
1.212,591
2.978,668
0.975,166
1.231,831
4.189,199
1.62,280
1.723,777
3.527,420
0.692,885
0.495,743
0.421,284
3.522,292
2.965,216
1.211,933
0.743,654
3.278,295
2.811,195
4.326,848
1.266,594
2.808,843
3.792,599
2.584,385
4.735,195
2.359,437
4.48,674
1.944,417
4.943,696
5.012,633
4.043,623
4.254,712
4.201,276
4.125,961
1.189,900
4.685,928
3.547,903
3.879,249
3.942,747
4.414,687
4.431,658
4.816,780
3.904,342
4.008,191
1.391,130
4.009,566
1.129,683
0.431,629
4.172,290
0.297,768
0.737,189
3.004,850
4.091,752
2.024,390
3.172,230
3.422,226
0.377,684
3.621,955
2.981,709
1.279,792
0.412,276
4.434,271
4.589,832
0.921,651
1.904,779
4.218,684
1.891,723
1.135,550
1.946,716
3.92,268
1.616,590
3.964,824
4.201,769
0.306,728
0.239,202
2.846,273
1.081,909
3.935,741
0.776,138
4.791,194
4.397,335
4.221,556
3.446,800
1.679,272
3.253,624
3.924,933
4.857,927
3.687,536
4.159,800
3.045,229
4.238,661
0.504,221
1.512,818
1.705,297
1.949,442
2.901,189
1.819,431
3.103,160
1.581,932
0.745,738
3.531,633
1.079,839
0.688,579
4.848,318
3.25,184
4.825,175
3.651,806
0.856,701
1.862,666
3.109,179
3.91,767
0.81,942
0.664,254
5.061,794
4.439,175
4.698,312
4.488,272
3.312,747
3.684,584
4.847,324
3.892,238
0.903,171
2.905,763
0.94,754
3.515,835
3.979,629
1.717,808
3.64,225
3.593,650
0.73,220
0.718,825
0.29,725
0.581,889
4.408,682
3.626,924
2.743,454
4.959,819
0.534,310
3.963,948
1.08,348
4.053,188
3.501,190
3.354,775
2.98,433
4.65,862
4.576,820
0.932,139
3.47,162
4.601,804
4.849,863
1.039,964
1.058,570
1.863,276
3.116,166
0.991,163
4.55,326
1.127,803
0.647,283
0.708,236
4.012,211
1.565,647
4.353,240
5.072,178
1.937,219
4.21,342
4.361,940
1.702,696
4.706,610
3.442,320
0.752,648
1.202,253
4.084,894
0.987,908
1.49,306
1.778,882
2.824,383
1.357,618
3.409,669
3.774,344
4.033,666
4.973,758
3.865,320
4.258,323
4.265,915
0.322,808
0.438,182
4.112,191
0.771,777
0.967,960
1.124,295
4.076,255
3.911,963
1.288,795
0.472,638
3.712,954
3.089,298
1.278,851
1.512,895
0.574,160
3.678,847
1.037,940
2.772,666
5.078,763
0.611,801
4.557,206
3.041,872
2.369,359
4.77,615
4.736,212
4.181,867
0.686,640
0.3,244
4.456,309
3.343,922
4.45,154
1.516,749
2.215,419
4.929,775
1.205,763
0.506,810
3.707,695
1.754,436
3.48,782
3.884,554
4.347,885
4.624,944
4.595,905
4.707,318
3.792,620
5.114,248
3.772,603
2.826,294
3.672,657
1.586,697
4.792,932
3.954,831
1.19,159
5.165,821
1.167,768
0.934,838
3.401,840
3.692,312
3.823,678
4.106,920
3.652,314
3.88,168
4.499,841
4.13,715
4.318,921
2.807,242
1.295,679
0.856,326
0.348,257
1.93,279
0.333,640
4.551,755
4.352,577
1.395,234
3.324,396
2.942,425
3.968,811
1.236,905
3.685,173
4.318,865
0.993,698
1.553,617
1.791,772
0.269,819
4.306,758
4.449,559
0.269,674
3.938,943
4.229,585
1.175,635
4.115,120
3.915,260
1.437,815
3.602,245
1.049,707
3.15,796
4.111,813
4.003,121
0.945,677
3.984,236
1.714,298
0.772,151
4.28,838
4.639,684
4.432,795
4.93,153
3.43,897
2.912,775
4.188,734
4.265,867
4.236,220
3.803,222
4.491,837
4.509,773
4.775,874
3.151,317
3.046,729
1.256,331
0.827,667
4.749,328
2.019,446
4.81,849
2.991,753
4.329,336
4.81,905
3.287,404
1.11,170
3.499,656
4.535,775
1.81,810
0.474,856
1.46,336
1.805,881
0.71,162
4.092,630
4.255,828
0.987,178
4.743,775
1.565,312
0.971,691
2.951,173
3.637,117
3.864,917
4.138,158
4.089,124
1.884,760
3.059,226
3.11,377
3.219,424
3.566,850
1.502,129
0.96,967
3.587,894
1.106,327
1.131,884
4.242,227
1.575,898
4.359,879
4.278,618
0.675,338
4.196,596
3.01,775
1.599,300
5.256,210
1.6,153
3.34,141
4.601,677
0.761,872
4.031,326
0.644,318
4.08,146
3.217,600
1.85,400
4.156,201
3.142,243
4.845,654
4.264,241
3.892,782
2.799,662
4.939,721
3.288,170
3.652,291
4.746,778
1.413,259
1.598,589
4.704,311
0.388,767
0.259,247
3.634,847
0.526,162
3.868,581
4.075,906
1.869,254
0.444,783
1.914,261
4.465,316
1.5,777
5.066,734
0.88,668
4.21,183
3.723,193
1.289,190
0.911,625
2.975,248
4.543,185
1.358,814
1.715,186
1.281,953
4.048,281
4.494,833
3.552,857
4.284,227
4.779,211
3.682,752
3.166,229
3.459,334
3.736,330
1.086,703
5.109,832
2.489,393
1.244,304
4.762,225
0.473,175
1.775,674
2.262,447
3.733,269
